Student_Id,Gender,Age,Department,Residence,Family Income,Attendance_percentage,Semester_GPA,Internal_Assesment_Score,Backlogs,Assignment_Submission_Rate,LMS_login_fequency,Library_visits,Club_participation,Scholarship_Status,Consecutive_Absence_Days,Academic_Warnings,Tution_Fee_Due,Dropout
STU03033,Male,22,MC,Hosteler,24017,63.3,5.48,4,0,68.4,0,4,1,0,8,0,1,0
STU03034,Male,22,CSE,Day Scholar,49420,58.7,8.13,82,0,84.1,1,9,1,0,2,1,0,0
STU03035,Feamle,18,CSE,Hosteler,121123,90.3,5.33,21,0,77.8,0,4,0,1,3,0,1,0
STU03036,Male,19,MC,Hosteler,33582,76.9,8.76,48,0,54.9,2,7,1,1,3,0,0,0
STU03037,Male,23,AIML,Hosteler,99403,85.1,5.93,7,0,82.2,1,10,0,0,13,0,0,0
STU03038,Feamle,23,AIML,Day Scholar,127686,35.1,5.87,81,2,78.7,0,5,0,0,0,0,0,0
STU03039,Male,22,MC,Day Scholar,101483,78.7,8.72,77,2,67.8,1,3,1,0,8,0,0,0
STU03040,Male,22,ECE,Hosteler,97468,67.3,8.08,67,1,96.9,1,4,0,0,9,0,0,0
STU03041,Male,18,AIML,Hosteler,162057,54.1,5.98,39,0,77.9,0,5,0,0,14,0,0,0
STU03042,Feamle,19,AIML,Day Scholar,157447,74.1,7.19,90,0,87.9,1,4,0,0,0,2,0,0
STU03043,Male,23,MC,Hosteler,35805,91.4,5.94,23,0,100.0,0,7,0,0,14,2,0,0
STU03044,Male,24,AIML,Day Scholar,37107,100.0,4.61,93,0,100.0,0,7,1,1,4,0,1,0
STU03045,Feamle,21,CSE,Day Scholar,193473,78.6,7.28,75,1,55.1,1,7,0,0,4,0,0,0
STU03046,Male,21,CSE,Day Scholar,93071,64.4,6.47,12,2,94.6,0,4,0,0,10,0,0,0
STU03047,Feamle,19,AIML,Hosteler,188660,63.5,5.58,49,0,76.4,1,7,0,0,3,0,1,0
STU03048,Feamle,20,CSE,Day Scholar,167542,89.4,8.96,44,1,86.6,0,2,0,0,11,1,0,0
STU03049,Male,18,ECE,Day Scholar,175153,60.0,5.63,3,0,100.0,2,6,0,1,11,0,0,0
STU03050,Feamle,19,AIML,Day Scholar,26846,84.3,7.22,89,1,94.4,1,6,0,1,4,0,0,0
STU03051,Feamle,21,MC,Day Scholar,89685,79.4,8.62,62,0,77.7,0,5,0,0,0,3,1,0
STU03052,Male,22,CSE,Day Scholar,49925,77.7,6.62,64,1,100.0,0,4,0,0,7,0,0,0
STU03053,Feamle,21,ECE,Day Scholar,73989,51.5,5.9,26,0,70.5,0,5,1,0,13,0,1,0
STU03054,Feamle,22,ECE,Hosteler,133333,69.6,7.45,86,0,84.9,1,5,0,0,14,0,1,0
STU03055,Male,18,CSE,Day Scholar,88748,53.1,7.68,62,1,94.3,0,6,0,1,8,0,0,0
STU03056,Male,22,ECE,Hosteler,116080,66.2,8.31,10,0,95.6,0,4,0,0,13,0,0,0
STU03057,Male,19,AIML,Day Scholar,117601,88.8,9.81,41,0,46.1,0,3,0,0,7,0,0,0
STU03058,Feamle,22,ECE,Day Scholar,198769,93.5,6.31,84,1,63.8,0,5,0,0,3,0,0,0
STU03059,Male,20,CSE,Day Scholar,112601,78.2,7.29,85,1,64.7,0,2,0,0,3,0,0,0
STU03060,Feamle,19,ECE,Day Scholar,42694,66.4,5.1,91,0,75.5,0,3,0,0,12,0,0,0
STU03061,Feamle,18,CSE,Hosteler,157114,98.8,8.0,37,0,94.1,0,3,0,0,3,0,0,0
STU03062,Feamle,19,CSE,Hosteler,159085,66.2,7.28,69,0,84.7,0,3,0,1,4,3,0,0
STU03063,Feamle,20,ECE,Day Scholar,51285,58.0,6.73,88,0,97.5,0,4,0,0,10,0,0,0
STU03064,Feamle,18,CSE,Day Scholar,62446,85.4,6.07,61,1,100.0,0,7,0,0,10,0,0,0
STU03065,Feamle,21,CSE,Day Scholar,72679,81.9,6.48,3,2,80.4,0,3,0,0,14,0,0,0
STU03066,Feamle,20,MC,Hosteler,110184,66.9,7.35,33,1,84.9,1,5,0,0,7,1,0,0
STU03067,Male,18,AIML,Day Scholar,23754,76.5,5.55,25,0,100.0,0,4,1,0,7,1,0,0
STU03068,Male,24,CSE,Day Scholar,31187,81.6,6.54,53,0,60.3,1,5,0,0,0,0,1,0
STU03069,Feamle,22,AIML,Day Scholar,188205,78.1,7.03,26,0,89.5,1,6,0,0,8,2,0,0
STU03070,Feamle,19,MC,Day Scholar,134311,81.9,4.69,38,1,80.4,3,7,0,0,13,0,0,0
STU03071,Male,18,MC,Day Scholar,86082,67.4,5.42,84,0,50.6,0,7,0,0,0,1,0,0
STU03072,Feamle,19,MC,Day Scholar,187569,82.9,6.01,20,1,99.5,3,5,0,1,5,0,1,0
STU03073,Male,22,MC,Day Scholar,125654,75.3,9.35,53,0,100.0,1,0,0,0,7,0,0,0
STU03074,Male,18,AIML,Hosteler,131693,67.9,5.75,55,0,98.7,1,4,1,0,6,0,0,0
STU03075,Male,21,ECE,Day Scholar,199527,71.3,6.92,92,0,65.1,0,6,0,0,11,1,0,0
STU03076,Feamle,24,ECE,Day Scholar,120272,73.5,5.44,97,0,100.0,1,6,0,1,14,0,0,0
STU03077,Feamle,24,AIML,Day Scholar,24516,53.3,5.84,62,0,100.0,1,5,0,0,14,1,0,1
STU03078,Male,20,CSE,Day Scholar,86795,65.5,4.84,90,0,94.1,0,7,0,0,7,0,0,0
STU03079,Male,18,AIML,Day Scholar,43376,76.0,8.01,41,0,98.7,1,4,0,0,6,0,0,0
STU03080,Male,22,CSE,Day Scholar,109676,54.7,5.01,25,0,91.8,3,5,0,0,0,1,0,1
STU03081,Male,18,CSE,Day Scholar,104853,65.7,8.36,68,0,74.8,0,3,1,0,7,0,0,0
STU03082,Male,19,ECE,Day Scholar,88045,100.0,7.7,19,0,89.4,0,3,0,1,4,1,0,0
STU03083,Feamle,23,MC,Day Scholar,64968,58.1,6.89,71,1,93.3,0,6,0,0,2,0,0,0
STU03084,Male,18,ECE,Hosteler,163336,69.2,8.41,81,0,81.9,1,9,0,1,1,2,0,0
STU03085,Feamle,24,ECE,Day Scholar,147560,62.5,10.0,52,1,65.4,0,1,0,0,0,0,1,0
STU03086,Male,24,AIML,Day Scholar,169018,73.2,7.72,68,0,84.2,0,3,0,0,14,0,1,0
STU03087,Feamle,24,AIML,Hosteler,182707,62.8,5.32,67,1,99.5,0,2,0,0,4,0,1,0
STU03088,Feamle,21,CSE,Hosteler,46365,71.4,9.23,4,0,80.0,1,4,1,0,4,2,1,0
STU03089,Feamle,18,AIML,Day Scholar,175531,64.2,7.28,15,0,100.0,0,5,0,0,8,0,1,0
STU03090,Feamle,20,CSE,Day Scholar,83913,90.8,10.0,8,0,74.4,0,7,1,0,0,0,0,0
STU03091,Feamle,18,CSE,Day Scholar,116100,76.2,6.24,24,0,79.5,0,2,0,1,1,0,0,0
STU03092,Feamle,23,MC,Hosteler,76350,60.0,8.92,56,0,45.4,1,12,0,1,12,1,1,0
STU03093,Male,24,MC,Hosteler,36588,87.6,7.0,37,0,88.5,0,2,0,1,11,0,0,0
STU03094,Feamle,19,ECE,Day Scholar,166112,60.6,10.0,7,1,39.1,1,6,0,0,9,1,0,0
STU03095,Male,24,MC,Hosteler,168197,51.5,6.58,64,0,81.5,0,7,0,0,5,0,1,1
STU03096,Feamle,18,CSE,Hosteler,150804,75.0,10.0,30,0,86.8,3,5,0,0,1,0,0,0
STU03097,Feamle,21,AIML,Hosteler,181831,100.0,7.66,32,0,80.7,0,2,1,0,5,0,0,0
STU03098,Male,22,MC,Hosteler,113606,47.6,8.27,54,0,53.9,2,8,1,0,1,0,1,0
STU03099,Feamle,18,MC,Hosteler,92585,55.0,9.55,68,2,96.7,1,1,0,0,1,0,0,0
STU03100,Male,18,MC,Day Scholar,188103,86.3,5.82,81,0,100.0,0,2,0,0,3,0,1,0
STU03101,Male,20,MC,Hosteler,76989,65.4,8.45,35,2,100.0,0,6,0,0,5,0,1,0
STU03102,Male,21,CSE,Day Scholar,24737,84.2,6.56,83,1,80.5,0,7,0,1,8,0,0,0
STU03103,Male,23,CSE,Day Scholar,70257,62.4,7.23,23,0,75.4,0,4,1,0,3,0,1,0
STU03104,Feamle,22,ECE,Day Scholar,101563,77.1,7.12,60,1,55.5,2,7,1,0,2,1,1,0
STU03105,Feamle,24,AIML,Day Scholar,30015,100.0,7.86,82,1,89.7,2,2,0,0,4,0,0,0
STU03106,Male,19,ECE,Day Scholar,79991,57.1,7.8,27,1,100.0,1,8,1,0,5,0,0,0
STU03107,Feamle,18,ECE,Day Scholar,56965,90.4,6.14,59,1,77.6,0,7,0,0,14,1,0,0
STU03108,Feamle,23,MC,Day Scholar,166167,85.2,7.19,93,0,97.6,1,3,1,0,14,1,1,0
STU03109,Male,22,AIML,Day Scholar,166125,52.7,3.5,78,1,26.5,0,4,0,0,12,3,0,1
STU03110,Feamle,19,MC,Day Scholar,134776,83.4,8.49,72,1,60.7,0,2,1,0,11,0,0,0
STU03111,Male,23,CSE,Day Scholar,182591,76.1,9.54,38,1,91.3,1,5,0,0,5,2,0,0
STU03112,Male,21,ECE,Hosteler,83386,76.4,7.29,30,1,49.7,0,9,1,0,14,0,0,0
STU03113,Feamle,21,AIML,Day Scholar,147583,80.0,4.59,0,2,64.1,2,3,0,1,9,0,0,0
STU03114,Feamle,22,CSE,Day Scholar,128702,69.7,8.11,12,1,66.0,0,4,0,0,14,0,0,0
STU03115,Feamle,24,ECE,Day Scholar,72337,76.1,5.85,99,2,90.9,0,6,0,0,0,1,1,0
STU03116,Male,19,AIML,Hosteler,174135,78.6,7.27,65,1,83.0,2,8,1,0,6,1,0,0
STU03117,Male,21,ECE,Hosteler,32573,86.2,8.03,41,2,69.1,0,5,1,0,12,0,0,0
STU03118,Feamle,22,AIML,Day Scholar,37248,52.1,7.82,36,2,69.8,1,2,1,1,3,0,1,0
STU03119,Feamle,21,ECE,Hosteler,126550,94.4,8.62,56,0,59.2,0,7,1,0,13,0,0,0
STU03120,Feamle,21,MC,Day Scholar,139359,57.7,7.22,34,0,81.1,0,4,1,0,3,2,0,0
STU03121,Feamle,23,ECE,Day Scholar,112192,86.4,7.26,36,0,89.9,0,7,0,1,10,0,0,0
STU03122,Male,23,ECE,Day Scholar,36941,76.2,8.11,74,1,96.3,1,6,1,1,0,0,1,0
STU03123,Feamle,21,AIML,Day Scholar,98554,55.8,6.89,81,2,100.0,0,3,0,0,12,0,0,0
STU03124,Male,20,AIML,Day Scholar,164160,82.9,5.97,19,0,91.4,0,4,0,0,5,0,1,0
STU03125,Male,23,MC,Day Scholar,106211,60.8,7.68,65,0,59.5,1,7,1,1,7,0,0,0
STU03126,Feamle,19,AIML,Day Scholar,36124,91.0,5.31,87,0,91.0,0,7,0,0,6,2,0,0
STU03127,Feamle,22,ECE,Day Scholar,23819,64.3,6.88,79,0,51.9,0,1,0,0,14,0,1,0
STU03128,Feamle,22,AIML,Day Scholar,115822,52.6,4.93,22,0,76.9,0,5,1,0,11,1,0,1
STU03129,Male,24,AIML,Day Scholar,31164,98.0,6.17,54,0,82.1,0,6,0,0,1,0,0,0
STU03130,Feamle,19,AIML,Day Scholar,52701,77.7,6.23,56,0,95.7,0,5,0,0,10,0,0,0
STU03131,Feamle,19,MC,Hosteler,135295,88.0,5.52,49,0,94.8,0,4,0,0,11,1,0,0
STU03132,Male,19,MC,Hosteler,127747,62.2,8.65,37,0,76.1,1,2,1,1,11,0,0,0
STU03133,Feamle,24,CSE,Day Scholar,183941,46.6,8.53,46,1,80.2,2,6,0,0,4,1,0,0
STU03134,Male,19,MC,Hosteler,56603,100.0,8.97,92,1,98.5,1,6,0,0,5,0,1,0
STU03135,Feamle,18,MC,Day Scholar,142857,74.9,6.72,29,0,57.5,0,4,0,0,11,0,0,0
STU03136,Male,24,MC,Hosteler,24235,82.4,6.35,67,1,100.0,1,7,0,0,3,1,1,0
STU03137,Feamle,22,ECE,Day Scholar,144558,84.8,8.21,92,0,89.6,0,6,0,0,1,0,0,0
STU03138,Feamle,18,CSE,Hosteler,32015,70.0,7.19,42,0,42.8,0,5,0,0,8,0,0,0
STU03139,Male,24,ECE,Day Scholar,34601,78.4,7.19,26,0,86.2,1,4,1,0,8,0,1,0
STU03140,Male,21,MC,Hosteler,27509,98.9,3.18,96,0,100.0,1,7,0,0,10,0,0,0
STU03141,Feamle,21,MC,Day Scholar,190556,74.5,8.13,81,1,100.0,0,4,1,0,4,0,0,0
STU03142,Male,22,CSE,Hosteler,167990,89.1,7.94,63,0,69.9,0,4,1,0,3,0,0,0
STU03143,Male,21,CSE,Hosteler,60975,45.1,6.99,5,2,91.0,0,1,0,0,10,0,0,0
STU03144,Male,19,AIML,Day Scholar,61520,91.9,8.22,95,2,91.9,0,7,0,0,1,0,0,0
STU03145,Male,24,MC,Hosteler,55693,52.2,7.9,30,1,91.8,1,5,0,0,13,0,0,0
STU03146,Feamle,18,MC,Hosteler,46959,90.1,5.95,75,2,76.5,0,3,0,0,0,2,0,0
STU03147,Feamle,19,ECE,Day Scholar,20909,80.9,6.67,86,1,79.3,1,3,1,0,14,2,0,0
STU03148,Male,21,AIML,Hosteler,100041,73.6,5.49,28,0,73.5,1,6,0,0,11,0,0,0
STU03149,Male,23,MC,Day Scholar,123312,73.5,9.19,2,2,85.5,0,7,0,1,12,0,0,0
STU03150,Male,18,ECE,Hosteler,151190,71.2,8.47,96,1,91.4,0,3,0,0,6,0,1,0
STU03151,Male,19,CSE,Hosteler,179710,62.7,5.78,91,0,63.7,0,4,1,0,5,0,1,0
STU03152,Feamle,24,ECE,Day Scholar,88649,71.9,7.93,81,0,89.7,0,1,0,0,4,0,0,0
STU03153,Feamle,22,MC,Hosteler,129556,100.0,7.42,85,2,89.1,0,11,0,0,12,0,0,0
STU03154,Male,19,ECE,Day Scholar,124457,94.5,5.97,19,1,81.6,0,7,0,0,2,0,0,0
STU03155,Male,23,ECE,Day Scholar,100301,61.9,7.19,79,1,67.1,3,10,1,1,8,0,0,0
STU03156,Male,21,AIML,Hosteler,38480,79.0,8.29,57,0,58.4,2,3,0,0,5,0,0,0
STU03157,Feamle,18,AIML,Day Scholar,27944,76.4,8.41,56,1,48.3,0,9,0,0,1,1,0,0
STU03158,Male,22,CSE,Hosteler,55022,72.9,10.0,70,1,54.8,0,6,0,0,8,0,0,0
STU03159,Feamle,18,AIML,Hosteler,110625,60.0,7.14,3,0,53.7,1,4,0,1,0,0,0,0
STU03160,Male,22,ECE,Hosteler,68707,81.7,6.64,41,1,92.6,0,1,0,0,4,0,0,0
STU03161,Feamle,24,AIML,Day Scholar,48708,87.7,7.84,33,0,29.3,0,2,0,1,8,0,0,0
STU03162,Male,18,MC,Day Scholar,182009,62.5,6.73,99,1,82.9,0,6,0,0,7,0,1,0
STU03163,Feamle,21,ECE,Hosteler,78823,100.0,6.12,17,1,54.7,0,3,1,0,7,0,0,0
STU03164,Male,24,ECE,Day Scholar,58399,97.8,5.61,96,1,94.2,0,5,0,0,14,1,0,0
STU03165,Male,24,ECE,Day Scholar,144420,83.2,1.86,64,0,100.0,1,8,1,0,5,0,0,0
STU03166,Male,22,MC,Hosteler,138431,56.5,8.1,24,0,87.3,1,3,0,0,0,0,0,0
STU03167,Feamle,20,ECE,Day Scholar,169227,81.0,4.54,44,1,97.6,0,6,0,1,2,0,0,0
STU03168,Male,18,AIML,Day Scholar,40838,79.2,5.68,13,0,90.2,2,4,0,1,8,0,0,0
STU03169,Feamle,18,MC,Hosteler,174226,82.7,7.44,10,0,52.2,3,5,0,1,14,0,0,0
STU03170,Feamle,19,ECE,Hosteler,64035,98.9,6.52,51,0,95.4,2,5,1,0,1,0,0,0
STU03171,Male,22,AIML,Day Scholar,50294,72.4,10.0,7,0,89.9,2,8,1,0,13,1,0,0
STU03172,Male,23,AIML,Day Scholar,148557,100.0,4.74,59,0,89.6,0,2,0,0,13,0,0,0
STU03173,Male,20,CSE,Day Scholar,94233,81.1,10.0,41,0,82.3,0,4,1,0,6,0,0,0
STU03174,Feamle,21,AIML,Hosteler,156700,70.6,9.07,15,3,69.0,1,9,1,0,6,0,0,0
STU03175,Male,19,AIML,Day Scholar,123217,100.0,8.36,38,0,85.5,0,6,0,1,8,0,0,0
STU03176,Feamle,20,CSE,Day Scholar,196921,87.4,9.16,100,1,100.0,1,2,1,1,7,0,1,0
STU03177,Feamle,22,CSE,Day Scholar,176486,68.2,7.61,94,0,64.7,1,6,1,0,12,0,0,0
STU03178,Male,20,MC,Hosteler,130367,76.3,4.45,41,0,77.3,0,3,0,0,11,0,0,0
STU03179,Male,24,AIML,Day Scholar,90254,84.5,7.77,17,0,73.6,2,8,0,0,2,0,0,0
STU03180,Male,18,MC,Hosteler,39060,72.7,4.78,6,0,83.5,0,5,1,1,8,0,1,0
STU03181,Male,24,MC,Day Scholar,151168,77.0,6.21,3,0,95.2,0,4,0,1,0,2,0,0
STU03182,Male,18,ECE,Day Scholar,103883,62.7,6.88,95,1,83.6,0,3,0,0,7,0,0,0
STU03183,Male,19,MC,Day Scholar,115932,49.7,5.63,94,0,100.0,1,2,0,0,14,0,0,0
STU03184,Feamle,22,MC,Hosteler,142455,76.6,8.42,73,0,71.3,0,6,1,0,14,0,0,0
STU03185,Feamle,22,MC,Day Scholar,31058,77.1,6.68,29,1,93.4,0,8,0,0,8,1,0,0
STU03186,Feamle,20,MC,Day Scholar,163290,82.9,7.61,49,0,72.1,0,4,1,0,14,2,0,0
STU03187,Male,19,CSE,Day Scholar,168054,66.4,6.99,98,0,59.8,2,7,1,0,13,0,0,0
STU03188,Feamle,22,AIML,Day Scholar,80325,54.9,7.19,44,2,100.0,0,5,1,0,12,0,0,0
STU03189,Feamle,23,ECE,Hosteler,110540,60.5,5.67,30,0,75.8,1,3,1,0,14,0,0,0
STU03190,Feamle,23,CSE,Day Scholar,66622,90.8,5.24,94,0,64.7,0,5,0,0,12,0,0,0
STU03191,Feamle,24,ECE,Day Scholar,174749,65.0,6.77,45,0,70.9,0,3,0,0,11,0,1,0
STU03192,Feamle,18,ECE,Day Scholar,64741,68.4,5.55,53,0,98.0,0,3,0,0,0,0,0,0
STU03193,Male,20,CSE,Day Scholar,178238,70.3,9.09,45,0,100.0,2,6,0,0,9,1,0,0
STU03194,Male,21,MC,Day Scholar,194446,65.7,4.94,96,0,100.0,2,2,1,1,10,0,0,0
STU03195,Feamle,18,CSE,Day Scholar,66908,64.6,10.0,4,0,72.2,1,7,1,0,3,0,1,0
STU03196,Feamle,19,ECE,Hosteler,136455,61.9,7.45,9,0,77.0,0,7,0,0,14,0,0,0
STU03197,Feamle,22,ECE,Day Scholar,123468,96.0,7.1,22,1,84.3,0,7,0,0,1,2,0,0
STU03198,Male,18,MC,Day Scholar,111628,85.2,6.19,6,0,57.2,2,4,1,0,10,1,1,0
STU03199,Male,21,CSE,Day Scholar,86875,93.7,7.99,57,1,85.1,1,5,0,0,13,0,0,0
STU03200,Feamle,21,AIML,Day Scholar,68316,96.7,6.69,46,0,76.7,0,1,1,0,0,0,0,0
STU03201,Male,23,ECE,Hosteler,163358,39.8,7.45,91,0,100.0,0,2,0,1,9,0,1,0
STU03202,Male,19,CSE,Day Scholar,83539,80.2,8.26,20,0,71.6,1,2,0,1,10,0,0,0
STU03203,Feamle,18,MC,Hosteler,49235,66.2,8.0,30,0,79.4,0,3,0,0,12,0,0,0
STU03204,Male,20,MC,Hosteler,45552,91.8,8.86,26,0,100.0,0,4,0,0,7,0,0,0
STU03205,Male,18,AIML,Hosteler,33629,63.9,7.81,28,0,66.2,1,6,0,0,13,1,0,0
STU03206,Feamle,23,ECE,Day Scholar,66489,59.2,5.57,9,1,83.8,0,6,0,1,14,0,0,0
STU03207,Male,24,AIML,Day Scholar,124770,53.5,3.88,71,1,93.9,0,3,0,0,8,1,0,1
STU03208,Male,21,AIML,Hosteler,115461,70.5,7.32,8,1,70.2,0,3,0,0,14,0,0,0
STU03209,Feamle,19,AIML,Day Scholar,123767,88.7,7.34,10,2,97.5,0,3,0,0,14,0,0,0
STU03210,Male,19,AIML,Day Scholar,189330,78.8,9.89,21,1,75.4,0,6,0,0,14,0,0,0
STU03211,Male,20,MC,Day Scholar,163915,57.0,6.83,89,0,79.1,2,10,0,0,2,0,0,0
STU03212,Feamle,19,ECE,Day Scholar,117571,100.0,7.56,49,0,44.5,0,7,0,0,12,0,1,0
STU03213,Feamle,23,AIML,Day Scholar,43988,84.7,8.17,100,0,83.3,0,7,0,0,3,1,0,0
STU03214,Feamle,23,ECE,Hosteler,135958,86.7,7.77,39,1,64.7,0,5,0,0,1,1,0,0
STU03215,Male,23,MC,Day Scholar,118219,94.3,8.27,65,1,62.1,0,6,1,1,13,0,0,0
STU03216,Feamle,19,MC,Day Scholar,53301,50.4,5.77,62,0,95.8,1,3,0,0,6,1,0,0
STU03217,Male,19,CSE,Day Scholar,100513,61.3,5.54,18,1,89.0,1,3,0,0,4,1,1,0
STU03218,Feamle,23,CSE,Hosteler,159023,87.3,6.58,15,2,58.8,0,2,0,0,13,0,0,0
STU03219,Male,19,ECE,Day Scholar,111607,62.8,3.74,3,0,53.7,0,4,0,0,4,0,1,0
STU03220,Feamle,19,CSE,Day Scholar,95101,70.9,6.94,48,0,41.7,2,4,0,0,7,0,1,0
STU03221,Feamle,21,AIML,Hosteler,48715,73.8,6.01,37,2,100.0,0,8,0,0,6,0,0,0
STU03222,Feamle,18,ECE,Day Scholar,72975,55.8,7.48,6,0,18.0,0,2,0,0,8,2,0,0
STU03223,Feamle,22,MC,Day Scholar,57109,69.6,6.6,54,0,86.7,1,7,0,0,2,1,0,0
STU03224,Male,19,MC,Day Scholar,188922,88.7,5.48,13,0,53.6,0,4,1,0,13,0,0,0
STU03225,Feamle,22,AIML,Day Scholar,197736,85.9,8.97,75,1,100.0,0,3,0,0,0,0,0,0
STU03226,Feamle,24,CSE,Hosteler,96870,91.7,7.12,84,0,98.4,0,4,0,0,13,0,0,0
STU03227,Male,22,ECE,Day Scholar,134372,90.1,8.29,33,1,64.2,0,12,0,0,6,1,0,0
STU03228,Feamle,21,ECE,Day Scholar,145085,81.1,7.28,20,0,68.3,1,4,0,0,9,0,0,0
STU03229,Male,19,AIML,Day Scholar,39369,79.9,7.7,35,0,77.8,1,10,0,0,7,0,0,0
STU03230,Feamle,23,CSE,Day Scholar,130150,78.8,4.96,62,1,67.7,1,2,1,0,9,0,1,0
STU03231,Feamle,22,ECE,Hosteler,80216,65.6,8.92,41,0,98.9,2,8,1,0,10,1,0,0
STU03232,Feamle,19,AIML,Day Scholar,133886,59.6,8.32,48,0,80.4,0,4,0,0,12,0,0,0
STU03233,Male,20,ECE,Day Scholar,171711,64.7,6.97,70,1,99.0,1,8,1,0,11,1,0,0
STU03234,Feamle,24,MC,Hosteler,84305,70.1,7.43,84,0,76.0,1,6,0,0,11,1,1,0
STU03235,Feamle,23,ECE,Day Scholar,38506,65.2,8.5,9,1,100.0,0,8,0,0,0,0,1,0
STU03236,Feamle,20,ECE,Day Scholar,92232,81.2,6.44,20,1,49.3,0,4,1,0,14,0,0,0
STU03237,Male,20,ECE,Day Scholar,23981,78.0,4.63,79,1,71.3,0,1,0,1,6,0,0,0
STU03238,Male,22,CSE,Hosteler,102391,79.6,6.47,62,1,93.4,1,7,0,0,10,0,0,0
STU03239,Feamle,20,CSE,Day Scholar,39789,80.3,7.23,88,0,63.8,0,6,0,0,1,0,1,0
STU03240,Male,21,AIML,Day Scholar,151380,92.9,6.95,76,1,56.8,0,4,1,1,7,0,0,0
STU03241,Feamle,21,CSE,Hosteler,113046,74.9,8.98,49,0,45.4,0,2,0,0,3,0,0,0
STU03242,Feamle,22,ECE,Day Scholar,114908,90.1,5.56,26,1,86.2,0,4,1,1,6,1,1,0
STU03243,Feamle,19,ECE,Hosteler,186887,82.7,5.75,100,0,98.5,0,3,1,0,5,0,1,0
STU03244,Feamle,18,CSE,Day Scholar,46497,91.9,5.41,7,0,73.0,1,7,0,0,9,0,0,0
STU03245,Feamle,19,CSE,Hosteler,116060,99.2,7.64,29,0,91.8,0,4,1,0,0,0,0,0
STU03246,Feamle,19,ECE,Hosteler,195031,83.6,4.71,94,1,100.0,0,9,1,0,10,1,0,0
STU03247,Feamle,19,ECE,Hosteler,185857,76.6,8.12,70,2,98.6,0,5,0,0,14,0,0,0
STU03248,Male,19,MC,Day Scholar,164438,76.5,5.6,29,0,96.4,0,5,1,1,11,0,0,0
STU03249,Male,23,AIML,Day Scholar,57649,67.9,5.84,17,0,71.2,1,8,0,0,11,1,0,0
STU03250,Male,18,CSE,Day Scholar,178000,67.4,9.66,22,1,72.1,1,3,1,1,3,0,1,0
STU03251,Male,23,AIML,Hosteler,106117,88.5,8.85,37,0,87.2,0,5,0,0,10,1,0,0
STU03252,Male,20,ECE,Day Scholar,44105,60.5,7.18,29,0,79.5,2,5,0,0,11,1,0,0
STU03253,Male,24,AIML,Day Scholar,39843,99.2,5.03,29,1,89.4,1,4,1,1,7,0,0,0
STU03254,Male,19,CSE,Hosteler,130250,72.7,10.0,71,1,27.4,0,2,0,0,9,0,0,0
STU03255,Feamle,24,CSE,Day Scholar,146000,100.0,6.71,75,0,68.2,0,3,1,0,0,0,0,0
STU03256,Feamle,21,AIML,Day Scholar,184411,64.6,7.37,73,0,100.0,0,5,0,1,9,0,1,0
STU03257,Feamle,22,CSE,Day Scholar,126643,78.8,8.37,70,2,42.8,0,4,0,0,2,0,1,0
STU03258,Feamle,22,MC,Hosteler,140606,69.7,4.06,38,1,64.7,0,4,0,0,4,0,1,0
STU03259,Male,23,ECE,Hosteler,150258,63.1,6.04,16,0,75.2,1,5,1,0,2,0,0,0
STU03260,Male,23,ECE,Day Scholar,41457,91.0,6.9,95,0,43.5,0,10,0,0,1,0,1,0
STU03261,Feamle,21,CSE,Day Scholar,70222,58.4,7.2,68,0,91.7,0,5,0,0,9,0,0,0
STU03262,Feamle,19,ECE,Hosteler,113857,64.9,5.04,84,0,87.8,0,5,0,0,2,0,0,0
STU03263,Male,24,MC,Hosteler,106245,83.8,7.49,94,1,40.3,1,3,0,0,14,0,1,0
STU03264,Feamle,24,CSE,Day Scholar,88907,86.2,7.05,51,1,73.4,1,3,0,0,6,1,0,0
STU03265,Feamle,18,MC,Day Scholar,20157,54.1,9.5,78,0,74.9,0,8,0,0,14,0,0,0
STU03266,Feamle,20,MC,Day Scholar,101568,83.7,8.5,12,0,92.9,1,3,1,0,12,1,1,0
STU03267,Feamle,22,ECE,Hosteler,78266,76.9,6.6,6,1,94.7,0,2,1,0,12,0,0,0
STU03268,Male,20,ECE,Day Scholar,154390,61.2,6.71,87,1,96.2,0,4,0,0,2,0,0,0
STU03269,Feamle,18,AIML,Hosteler,141399,63.2,8.52,67,0,100.0,0,5,0,0,8,0,1,0
STU03270,Feamle,23,MC,Hosteler,125525,44.5,7.43,59,3,84.2,0,6,0,0,11,0,0,0
STU03271,Male,24,ECE,Hosteler,94493,100.0,4.94,82,1,100.0,1,2,1,1,3,0,0,0
STU03272,Male,22,MC,Day Scholar,88148,90.2,10.0,45,0,91.7,1,1,1,0,7,2,0,0
STU03273,Feamle,20,AIML,Day Scholar,172018,55.7,5.52,34,2,79.2,1,7,1,1,10,2,0,0
STU03274,Male,23,MC,Day Scholar,163092,87.0,10.0,28,0,100.0,0,5,0,1,3,1,0,0
STU03275,Feamle,18,CSE,Hosteler,98309,66.4,7.64,99,1,65.0,0,3,0,0,5,0,0,0
STU03276,Feamle,20,AIML,Hosteler,50247,88.7,6.05,33,2,82.1,0,4,0,0,10,3,0,0
STU03277,Male,24,AIML,Hosteler,20443,67.6,3.45,7,0,84.3,0,11,0,0,4,0,0,0
